id,NN
415,0.3910202085971832
424,0.07932069897651672
424,0.10232676565647125
426,0.03271883726119995
430,0.03476712852716446
433,0.6059562563896179
435,0.6517028212547302
436,0.6688225865364075
436,0.8024122714996338
440,0.30930399894714355
451,0.10419176518917084
451,0.10257779061794281
454,0.03159346804022789
454,0.030144324526190758
457,0.09482492506504059
457,0.10420344024896622
457,0.1486838161945343
458,0.0935775488615036
458,0.03476729243993759
460,0.05151873826980591
460,0.042232975363731384
460,0.8569011688232422
474,0.2854965031147003
477,0.6445936560630798
480,0.23723243176937103
485,0.19723962247371674
485,0.7660488486289978
490,0.7228224873542786
490,0.6892786026000977
499,0.213935986161232
499,0.3346490263938904
500,0.18471381068229675
510,0.09389057755470276
520,0.10606415569782257
520,0.886344850063324
520,0.12157869338989258
520,0.705644428730011
524,0.45051300525665283
524,0.679458737373352
527,0.028741473332047462
527,0.03860200196504593
530,0.8790847063064575
530,0.8545352220535278
530,0.883714497089386
530,0.9101171493530273
530,0.8906781673431396
531,0.02704225853085518
531,0.0510147325694561
536,0.2807360291481018
536,0.6380771994590759
540,0.11038311570882797
541,0.040053509175777435
541,0.06710626929998398
544,0.032474108040332794
544,0.21891556680202484
545,0.0632995143532753
545,0.047364741563797
550,0.5970478057861328
550,0.5293149948120117
551,0.0394863523542881
551,0.05750987306237221
551,0.1646142452955246
558,0.0534432977437973
558,0.16629387438297272
569,0.3374273180961609
575,0.9394044280052185
575,0.4189505875110626
578,0.6536916494369507
578,0.8053103685379028
579,0.3103863000869751
583,0.11795371770858765
588,0.025665679946541786
588,0.03160979598760605
591,0.2536002993583679
596,0.0965438261628151
596,0.22727610170841217
596,0.16735601425170898
598,0.7728093266487122
599,0.13141418993473053
606,0.0631290152668953
606,0.06332578510046005
608,0.1791473627090454
610,0.4832528829574585
612,0.022612053900957108
613,0.11779992282390594
613,0.0854405090212822
613,0.4332346022129059
621,0.0029164443258196115
621,0.18280817568302155
621,0.43013161420822144
624,0.8496374487876892
625,0.0783766508102417
626,0.037788666784763336
627,0.6661529541015625
627,0.7140285968780518
628,0.09193884581327438
628,0.131658673286438
629,0.04173943027853966
629,0.3003382980823517
635,0.12130767107009888
644,0.6559927463531494
645,0.9505203366279602
645,0.5456860661506653
646,0.01087659690529108
646,0.17745459079742432
647,0.754612386226654
654,0.09250948578119278
655,0.2888294458389282
655,0.1303047388792038
656,0.9984265565872192
660,0.34504133462905884
660,0.305056631565094
661,0.2223881632089615
664,0.5426954030990601
668,0.7831544280052185
670,0.784075140953064
671,0.20585839450359344
674,0.48383671045303345
676,0.2485952526330948
676,0.558253824710846
680,0.05894205719232559
680,0.05002068355679512
680,0.08833441883325577
684,0.8654710054397583
684,0.7814124226570129
686,0.04145907983183861
686,0.05110776051878929
694,0.6341312527656555
694,0.6474255919456482
694,0.5851547122001648
694,0.6301975846290588
697,0.017025284469127655
697,0.04200407862663269
708,0.039659466594457626
708,0.0417008213698864
711,0.36178040504455566
712,0.69310462474823
712,0.6646844148635864
713,0.6259268522262573
719,0.2973862290382385
721,0.6953655481338501
735,0.34710898995399475
737,0.09597589820623398
737,0.09530503302812576
737,0.11196167767047882
738,0.052811454981565475
738,0.021191343665122986
738,0.31823062896728516
739,0.2922403812408447
745,0.022885803133249283
745,0.016834983602166176
746,0.9625678062438965
748,0.11606837809085846
750,0.454939067363739
750,0.3730553686618805
751,0.7641804218292236
752,0.4838562607765198
752,0.5835501551628113
758,0.06809204071760178
764,0.008867545053362846
764,0.006042571272701025
764,0.014301253482699394
767,0.022291339933872223
769,0.756699800491333
769,0.6552756428718567
770,0.9000375270843506
774,0.02573564276099205
781,0.42025026679039
781,0.9785361886024475
785,0.9129957556724548
788,0.10651268810033798
791,0.02022082917392254
791,0.02810102328658104
797,0.012528900057077408
797,0.030436191707849503
799,0.37009504437446594
800,0.011242037639021873
800,0.018622027710080147
800,0.6056042909622192
801,0.2655999958515167
803,0.5781649351119995
804,0.032800961285829544
804,0.007199549116194248
806,0.04264578968286514
807,0.3055575489997864
807,0.8870006203651428
807,0.884198784828186
810,0.8456720113754272
810,0.8034982085227966
810,0.6665881276130676
811,0.1911373734474182
811,0.385547399520874
811,0.9158565998077393
811,0.8836665749549866
811,0.8892201781272888
812,0.8896670937538147
812,0.8926644325256348
812,0.7129834294319153
812,0.86505126953125
812,0.42397674918174744
813,0.13690629601478577
813,0.3570377826690674
813,0.6235548257827759
815,0.520966112613678
817,0.0700581893324852
817,0.3424374461174011
824,0.9968274235725403
825,0.05746115744113922
825,0.16205860674381256
828,0.2062891125679016
828,0.24360164999961853
838,0.09961072355508804
845,0.04412506893277168
845,0.021125370636582375
849,0.06608976423740387
851,0.04907673969864845
857,0.043099284172058105
857,0.083965964615345
858,0.16659270226955414
860,0.34888502955436707
870,0.04362539201974869
873,0.15955311059951782
873,0.2931773066520691
880,0.7042125463485718
881,0.40212202072143555
886,0.3995102643966675
887,0.018279079347848892
887,0.021451620385050774
889,0.4570983052253723
891,0.34874647855758667
895,0.9378195405006409
895,0.9253846406936646
895,0.3222127854824066
899,0.029864974319934845
905,0.06775284558534622
906,0.7084231972694397
906,0.873140275478363
906,0.2867743968963623
910,0.05958082154393196
914,0.6467961668968201
916,0.08267218619585037
916,0.08802296966314316
920,0.826037585735321
920,0.8626349568367004
926,0.22128723561763763
926,0.19576005637645721
926,0.22452913224697113
928,0.5500525236129761
928,0.536716878414154
929,0.05955743044614792
933,0.9676887392997742
933,0.45758506655693054
936,0.24304227530956268
938,0.25434964895248413
940,0.6705004572868347
940,0.7175669074058533
940,0.6803483366966248
942,0.23103445768356323
942,0.9571371078491211
943,0.06003808602690697
945,0.0277586467564106
945,0.028995923697948456
952,0.04254484549164772
957,0.06807706505060196
963,0.5866922736167908
965,0.0913856104016304
973,0.1009155884385109
973,0.10288827866315842
979,0.06471318751573563
979,0.09298530966043472
981,0.8290198445320129
985,0.050716646015644073
991,0.05664845183491707
995,0.46799978613853455
997,0.16802366077899933
998,0.5280698537826538
998,0.45899122953414917
1000,0.08871420472860336
1004,0.180231511592865
1004,0.18270312249660492
1008,0.8521358966827393
1009,0.03249809890985489
1022,0.025577185675501823
1022,0.025450294837355614
1024,0.1819513589143753
1031,0.3754024803638458
1032,0.049563273787498474
1042,0.09426617622375488
1042,0.2642359137535095
1048,0.10778417438268661
1048,0.33923137187957764
1049,0.07741282135248184
1049,0.100108303129673
1049,0.08251054584980011
1051,0.46165961027145386
1051,0.4987993538379669
1058,0.10048364102840424
1060,0.15572871267795563
1064,0.25061094760894775
1067,0.14166860282421112
1068,0.05935918539762497
1074,0.1334953010082245
1074,0.11271210014820099
1079,0.05516178533434868
1079,0.255352646112442
1081,0.07837918400764465
1081,0.7157682180404663
1084,0.441323846578598
1085,0.5234867930412292
1085,0.26999324560165405
1085,0.44667622447013855
1089,0.051473043859004974
1089,0.044788192957639694
1089,0.08561421185731888
1091,0.9090299010276794
1091,0.9449547529220581
1091,0.8601009845733643
1095,0.3647730052471161
1097,0.04695633798837662
1097,0.044812388718128204
1099,0.7947672605514526
1099,0.809986412525177
1099,0.6526222229003906
1104,0.6352083086967468
1104,0.5489065647125244
1107,0.10011456906795502
1107,0.37789687514305115
1119,0.4165477156639099
1119,0.2937052249908447
1119,0.3421627879142761
1122,0.22368352115154266
1122,0.37928909063339233
1124,0.05748732388019562
1124,0.172414168715477
1125,0.9368470311164856
1125,0.4430742561817169
1128,0.03657492995262146
1128,0.04227904975414276
1128,0.4517561197280884
1134,0.38937750458717346
1134,0.30849939584732056
1150,0.38941532373428345
1158,0.7402880787849426
1159,0.7996646165847778
1165,0.3885327875614166
1173,0.930990993976593
1175,0.27168381214141846
1177,0.7404893636703491
1178,0.8006277084350586
1182,0.3386458158493042
1186,0.9150319695472717
1186,0.9123015999794006
1188,0.3014591634273529
1188,0.25735169649124146
1190,0.5809705257415771
1192,0.24776853621006012
1197,0.6967852711677551
1197,0.6325826048851013
1211,0.675194263458252
1211,0.831498384475708
1212,0.04273763671517372
1212,0.07461974024772644
1215,0.5564555525779724
1217,0.034979768097400665
1219,0.2990152835845947
1224,0.5873233079910278
1224,0.3881015181541443
1225,0.6428361535072327
1228,0.5589302182197571
1228,0.5096564888954163
1232,0.5497620105743408
1232,0.45331183075904846
1238,0.8313606977462769
1240,0.4334932565689087
1240,0.145847350358963
1240,0.26204827427864075
1240,0.5147857666015625
1240,0.7104812860488892
1243,0.28310826420783997
1251,0.8797118067741394
1255,0.6979090571403503
1255,0.6997106671333313
1255,0.6053669452667236
1257,0.7428001761436462
1263,0.011323443613946438
1263,0.010314679704606533
1263,0.036473121494054794
1266,0.3743724226951599
1266,0.6177492737770081
1267,0.7940740585327148
1268,0.19859080016613007
1271,0.5924243330955505
1271,0.7206443548202515
1279,0.2532876431941986
1281,0.5353676080703735
1282,0.027925727888941765
1282,0.007188518065959215
1286,0.5645812153816223
1286,0.5671521425247192
1286,0.37024611234664917
1286,0.2623622715473175
1286,0.67523956298828125
1288,0.16562466323375702
1288,0.19549623131752014
1288,0.09519034624099731
1289,0.163915753364563
1289,0.6386290788650513
1290,0.7989107966423035
1290,0.7520293593406677
1291,0.023670019581913948
1291,0.01527984905987978
1291,0.05446731671690941
1295,0.8175957202911377
1297,0.4464969038963318
1297,0.25616979598999023
1297,0.34312400221824646
1297,0.05870837718248367
1297,0.5722046494483948
1303,0.5911568999290466
1304,0.2452402114868164
1311,0.5422481894493103
1311,0.4022518992424011
1312,0.38116922974586487
1316,0.3309386670589447
1316,0.06425485759973526
1322,0.20306304097175598
1322,0.23361936211585999
1324,0.06989086419343948
1324,0.2905275523662567
1327,0.23558688163757324
1332,0.666002631187439
1332,0.6042057871818542
1332,0.23863157629966736
1332,0.033272720873355865
1332,0.5429979562759399
1335,0.007574624381959438
1335,0.03476625308394432
1335,0.04882064089179039
1336,0.33108755946159363
1338,0.8100948929786682
1338,0.8422734141349792
1338,0.7240126132965088
1338,0.7874529361724854
1338,0.8520827293395996
1341,0.2705190181732178
1343,0.3769293427467346
1345,0.14742664992809296
1346,0.36384907364845276
1347,0.44560763239860535
1351,0.28273463249206543
1351,0.3536989688873291
1352,0.29306966066360474
1355,0.8644558787345886
1358,0.44418829679489136
1359,0.053388290107250214
1359,0.12092749774456024
1360,0.13142132759094238
1360,0.17055034637451172
1361,0.22196723520755768
1361,0.002862617140635848
1365,0.09638570249080658
1365,0.19801479578018188
1380,0.2959340512752533
1386,0.47039496898651123
1387,0.04463335871696472
1387,0.3388980031013489
1387,0.021136827766895294
1390,0.20776431262493134
1390,0.13680297136306763
1390,0.6809337139129639
1393,0.33383220434188843
1395,0.5949431657791138
1395,0.5747036337852478
1395,0.5778310298919678
1395,0.5789129137992859
1395,0.6297224164009094
1396,0.9593920111656189
1396,0.6329092979431152
1396,0.5937899947166443
1404,0.2247275412082672
1404,0.07816004753112793
1404,0.33125683665275574
1415,0.07573547959327698
1415,0.1825246959924698
1417,0.03459423407912254
1417,0.3595655560493469
1424,0.4120587110519409
1427,0.8791291117668152
1429,0.9983684420585632
1432,0.8186882138252258
1432,0.8058749437332153
1437,0.8667987585067749
1440,0.05619527027010918
1440,0.26038262248039246
1441,0.1957406848669052
1441,0.1951616406440735
1441,0.3429393768310547
1441,0.11150924116373062
1441,0.6067377924919128
1442,0.9886681437492371
1442,0.5528997182846069
1445,0.5100046396255493
1446,0.5474517345428467
1448,0.9148043990135193
1452,0.016481224447488785
1452,0.010726851411163807
1456,0.2011484056711197
1459,0.5849881768226624
1460,0.3819437325000763
1466,0.4036608934402466
1467,0.5246272087097168
1467,0.232045978307724
1467,0.48101806640625
1469,0.8097989559173584
1469,0.669317901134491
1470,0.6784441471099854
1477,0.4346238970756531
1483,0.4113025963306427
1494,0.21942786872386932
1494,0.2832009196281433
1498,0.9111235737800598
1502,0.362445205450058
1502,0.5675913691520691
1529,0.9361878037452698
1529,0.3022676110267639
1530,0.8907732963562012
1530,0.8674131035804749
1530,0.7862241864204407
1530,0.7343255877494812
1530,0.5362574458122253
1538,0.16843073070049286
1549,0.1858086735010147
1549,0.1911945343017578
1550,0.2497987598180771
1550,0.09129121899604797
1552,0.010212678462266922
1552,0.06441016495227814
1553,0.7453652024269104
1555,0.5305991172790527
1558,0.6128610372543335
1560,0.3194047808647156
1561,0.583754301071167
1568,0.00865743588656187
1568,0.013307366520166397
1568,0.03994650021195412
1575,0.10089872032403946
1579,0.24114109575748444
1579,0.52970290184021
1580,0.43934792280197144
1583,0.27521079778671265
1583,0.8765524625778198
1584,0.2883615493774414
1585,0.07020850479602814
1588,0.9417809844017029
1588,0.2958586513996124
1590,0.38691407442092896
1596,0.6919074654579163
1596,0.7938272953033447
1603,0.08985276520252228
1605,0.4899785816669464
1606,0.07803374528884888
1606,0.2265503853559494
1606,0.23189064860343933
1610,0.75879669189453125
1610,0.6874976754188538
1616,0.1920955777168274
1620,0.03272826224565506
1620,0.07910864055156708
1620,0.34265246987342834
1635,0.8563299179077148
1636,0.1707957684993744
1641,0.881102442741394
1641,0.8867900967597961
1641,0.4231101870536804
1645,0.5483730435371399
1646,0.041968535631895065
1646,0.07170555740594864
1649,0.286266028881073
1651,0.22556284070014954
1651,0.8524212837219238
1653,0.7278401255607605
1655,0.200286403298378
1658,0.17098142206668854
1660,0.5690604448318481
1668,0.1514955461025238
1668,0.9343388080596924
1668,0.9426678419113159
1671,0.330640971660614
1671,0.32870176434516907
1675,0.3809933662414551
1676,0.4098343849182129
1676,0.4791252315044403
1676,0.038100067526102066
1676,0.43569204211235046
1676,0.609359622001648
1678,0.6361851692199707
1683,0.0760665163397789
1683,0.08467945456504822
1697,0.016079554334282875
1698,0.3336465656757355
1698,0.36987289786338806
1699,0.9034729599952698
1700,0.9581432938575745
1700,0.5968953371047974
1700,0.631417453289032
1700,0.667044460773468
1700,0.6115679144859314
1703,0.08311538398265839
1703,0.21957454085350037
1705,0.972865879535675
1705,0.5233703255653381
1711,0.8757145404815674
1714,0.46095356345176697
1715,0.4502008557319641
1717,0.5473175048828125
1723,0.07634536921977997
1723,0.18117240071296692
1723,0.230664923787117
1726,0.0694001242518425
1726,0.04470030218362808
1727,0.04676277935504913
1728,0.3250650465488434
1728,0.5906046032905579
1729,0.240753635764122
1733,0.10601558536291122
1733,0.315297931432724
1735,0.22243420779705048
1735,0.8219261765480042
1737,0.029543234035372734
1737,0.03875911980867386
1740,0.1192186176776886
1740,0.1287899911403656
1740,0.5919162034988403
1750,0.01573103293776512
1751,0.19111058115959167
1751,0.6487733125686646
1751,0.7201288938522339
1756,0.6651461720466614
1756,0.725204348564148
1756,0.4508889317512512
1756,0.3202803432941437
1756,0.5284622311592102
1759,0.027189770713448524
1764,0.8463114500045776
1766,0.03793136030435562
1766,0.06960015743970871
1767,0.7551767826080322
1772,0.05862593650817871
1774,0.45338553190231323
1774,0.5177538394927979
1779,0.5513494610786438
1784,0.16137760877609253
1784,0.06817912310361862
1784,0.20555013418197632
1789,0.597033679485321
1791,0.8909567594528198
1794,0.6289909482002258
1795,0.5683965086936951
1798,0.20967231690883636
1801,0.3898737132549286
1802,0.20896413922309875
1802,0.17924343049526215
1807,0.07502790540456772
1807,0.07711801677942276
1812,0.7142199277877808
1814,0.22083210945129395
1814,0.0592157356441021
1816,0.3057413697242737
1818,0.2845991849899292
1825,0.7286640405654907
1827,0.6083614230155945
1830,0.015106985345482826
1830,0.16885344684123993
1835,0.07063473016023636
1839,0.02417280152440071
1839,0.023971766233444214
1839,0.04339497536420822
1840,0.3194800019264221
1841,0.18119722604751587
1841,0.18379804491996765
1842,0.2493455857038498
1847,0.8966869711875916
1855,0.10776203125715256
1855,0.2175551950931549
1861,0.23701265454292297
1862,0.06181184574961662
1862,0.06328538060188293
1863,0.28053414821624756
1863,0.30550166964530945
1863,0.013703996315598488
1863,0.021507177501916885
1863,0.18623852729797363
1868,0.011253751814365387
1868,0.011327817104756832
1868,0.012225348502397537
1873,0.14038676023483276
1873,0.1306544989347458
1873,0.0667312815785408
1873,0.07674794644117355
1873,0.18155038356781006
1876,0.06488842517137527
1876,0.15513615310192108
1878,0.4468005895614624
1881,0.8515239953994751
1895,0.30996769666671753
1895,0.09190662205219269
1896,0.4553919732570648
1900,0.2586899995803833
1901,0.168210968375206
1901,0.18553327023983002
1904,0.41972747445106506
1906,0.07352408021688461
1906,0.0756833553314209
1911,0.008057150058448315
1914,0.029544435441493988
1914,0.07502187788486481
1918,0.153431236743927
1918,0.16682222485542297
1919,0.8217772245407104
1919,0.9289771318435669
1919,0.8224174380302429
1920,0.7432011365890503
1925,0.04943576455116272
1925,0.07756238430738449
1927,0.9501819014549255
1927,0.9463355541229248
1927,0.9526330232620239
1927,0.887690544128418
1927,0.714414119720459
1931,0.7198976874351501
1932,0.539642870426178
1933,0.5129317045211792
1935,0.8310700058937073
1939,0.3983308970928192
1939,0.08219055831432343
1939,0.22153769433498383
1939,0.20626690983772278
1939,0.255887508392334
1942,0.12294541299343109
1942,0.13481904566287994
1943,0.988801121711731
1943,0.6080851554870605
1943,0.5130120515823364
1944,0.14504608511924744
1944,0.14488531649112701
1947,0.47377291321754456
1948,0.6931829452514648
1957,0.04287142679095268
1960,0.2741541266441345
1962,0.11749132722616196
1963,0.004607717040926218
1963,0.0046923174522817135
1963,0.010937703773379326
1964,0.035114239901304245
1965,0.12016749382019043
1965,0.11521369963884354
1967,0.1293645203113556
1971,0.18080614507198334
1978,0.46860674023628235
1983,0.5335925817489624
1983,0.13775019347667694
1983,0.713309645652771
1984,0.422490656375885
1988,0.5435092449188232
1995,0.3155023753643036
2003,0.8088797330856323
2006,0.4548357129096985
2009,0.06614206731319427
2009,0.04975442960858345
2011,0.35496044158935547
2014,0.878211259841919
2014,0.41294482350349426
2020,0.41587698459625244
2020,0.870857834815979
2021,0.4352433979511261
2032,0.5268421173095703
2032,0.7757740616798401
2033,0.19011859595775604
2034,0.2506635785102844
2037,0.5274895429611206
2043,0.24541710317134857
2043,0.3148525059223175
2049,0.1559140533208847
2054,0.6102046966552734
2055,0.20746847987174988
2056,0.6186540722846985
2057,0.5604482889175415
2058,0.6750483512878418
2065,0.709847092628479
2069,0.2557300627231598
2069,0.2502876818180084
2069,0.27322274446487427
2077,0.15967972576618195
2077,0.1822502613067627
2077,0.19885706901550293
2089,0.5716356635093689
2089,0.5849269032478333
2090,0.41402778029441833
2101,0.9365730881690979
2102,0.4958317279815674
2102,0.25047343969345093
2102,0.6189236044883728
2102,0.0015194453299045563
2102,0.571354866027832
2103,0.32496196031570435
2103,0.3499457538127899
2103,0.8614591360092163
2104,0.5369139909744263
2106,0.07199927419424057
2106,0.13416482508182526
2106,0.28436288237571716
2106,0.23959685862064362
2106,0.514362096786499
2108,0.5015497803688049
2108,0.34512442350387573
2108,0.5307561755180359
2108,0.47930777072906494
2108,0.7451462149620056
2112,0.10883042216300964
2114,0.05362005904316902
2120,0.11198528110980988
2124,0.030297433957457542
2125,0.10437558591365814
2125,0.07788685709238052
2132,0.15078838169574738
2135,0.5545060038566589
2135,0.550925076007843
2135,0.8319881558418274
2144,0.30051663517951965
2146,0.05466065928339958
2153,0.019910616800189018
2157,0.6037455797195435
2157,0.783054530620575
2157,0.8439767956733704
2157,0.8225672245025635
2157,0.862557590007782
2159,0.8062334060668945
2161,0.91771399974823
2179,0.01786772347986698
2181,0.03768279030919075
2181,0.19947299361228943
2184,0.04546084254980087
2186,0.6510183215141296
2187,0.5455628633499146
2191,0.13164453208446503
2191,0.10657070577144623
2193,0.04072583094239235
2193,0.02829674258828163
2195,0.10375130921602249
2196,0.2954048216342926
2196,0.5141482353210449
2199,0.11600654572248459
2199,0.22929301857948303
2204,0.07396092265844345
2206,0.02783086709678173
2206,0.03343635052442551
2210,0.6661474108695984
2211,0.3262706398963928
2213,0.5209419131278992
2220,0.7937237620353699
2220,0.8656256794929504
2223,0.005778180900961161
2223,0.016600634902715683
2230,0.922683835029602
2232,0.052868444472551346
2232,0.03394309803843498
2233,0.012777736410498619
2237,0.02716957964003086
2237,0.03398014232516289
2248,0.280392587184906
2251,0.20756745338439941
2254,0.5728797912597656
2255,0.7164751887321472
2255,0.7499703168869019
2255,0.7466233968734741
2255,0.7822155356407166
2255,0.7585102915763855
2257,0.13460764288902283
2259,0.8829290270805359
2259,0.8190226554870605
2259,0.5457205176353455
2264,0.0032541737891733646
2270,0.7931515574455261
2270,0.7007787227630615
2272,0.2661936283111572
2274,0.9412261843681335
2274,0.615420937538147
2275,0.07918620854616165
2284,0.08698316663503647
2284,0.012774958275258541
2288,0.009692004881799221
2288,0.23386524617671967
2294,0.37647417187690735
2296,0.005323588382452726
2299,0.7034600973129272
2301,0.3753729462623596
2302,0.23120108246803284
2304,0.0688801258802414
2304,0.0657569095492363
2315,0.4848087430000305
2316,0.041295260190963745
2316,0.10068811476230621
2316,0.38838380575180054
2318,0.17015425860881805
2318,0.2959511876106262
2323,0.19945017993450165
2324,0.035777296870946884
2324,0.07890787720680237
2325,0.11552876234054565
2325,0.03028128482401371
2326,0.07308197021484375
2326,0.5784007906913757
2334,0.41245001554489136
2336,0.012919342145323753
2357,0.6784515380859375
2358,0.481868177652359
2359,0.046295858919620514
2359,0.2803123891353607
2360,0.7152724266052246
2361,0.2614862024784088
2365,0.4949474036693573
2368,0.3040001392364502
2379,0.3585653007030487
2382,0.09839674830436707
2382,0.10968246310949326
2385,0.11576184630393982
2387,0.03184174746274948
2387,0.07968916743993759
2390,0.019129345193505287
2390,0.01367893535643816
2397,0.42992472648620605
2401,0.07859858125448227
2401,0.13262611627578735
2402,0.9353020191192627
2404,0.19272075593471527
2404,0.3024452328681946
2406,0.901732861995697
2406,0.3531270921230316
2412,0.5401904582977295
2412,0.5610978007316589
2413,0.49487730860710144
2418,0.20751960575580597
2420,0.23869381844997406
2426,0.9903835654258728
2426,0.5766234397888184
2428,0.1450394243001938
2428,0.4373769462108612
2429,0.8834445476531982
2430,0.6220237016677856
2431,0.18421323597431183
2431,0.16018469631671906
2431,0.4756392538547516
2438,0.0077784378081560135
2438,0.04265975207090378
2439,0.3704691231250763
2439,0.3852667808532715
2441,0.044143397361040115
2441,0.05142338573932648
2445,0.6715572476387024
2446,0.07311812043190002
2446,0.0820375457406044
2458,0.06449035555124283
2463,0.1235334500670433
2467,0.40608686208724976
2468,0.5692594647407532
2468,0.48456108570098877
2468,0.4645586609840393
2470,0.186167374253273
2471,0.9919758439064026
2471,0.5629211664199829
2483,0.31273770332336426
2487,0.7475796937942505
2487,0.7600399255752563
2489,0.9134640693664551
2495,0.11553697288036346
2495,0.13556452095508575
2499,0.05743514746427536
2499,0.5451456308364868
2502,0.8190390467643738
2506,0.1129857525229454
2516,0.9803510308265686
2516,0.961990475654602
2516,0.9483168721199036
2516,0.9509526491165161
2516,0.5941259264945984
2518,0.031408973038196564
2518,0.04021120443940163
2520,0.5329895615577698
2520,0.5196002721786499
2520,0.47647005319595337
2524,0.9907175898551941
2524,0.6858634352684021
2525,0.48959723114967346
2526,0.023126956075429916
2528,0.12292268872261047
2530,0.5130907893180847
2534,3.091826874879189e-5
2534,0.03468315675854683
2534,0.055734436959028244
2539,0.8818848729133606
2542,0.07898014783859253
2542,0.08975022286176682
